sample_id,split,patch_id,origin,x,y,width,height,weed_pixels,is_empty
DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m,train,DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m__p001,DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m,640,0,640,480,124393,0
DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m,train,DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m__p002,DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m,0,480,640,480,209777,0
DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m,train,DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m__p003,DJI_DateTime_2024_06_04_11_10_0117_lat_10.3004436_lon_105.2715544_alt_20.238m,640,480,640,480,27670,0
DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,train,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m__p000,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,0,0,640,480,121574,0
DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,train,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m__p001,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,640,0,640,480,122171,0
DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,train,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m__p002,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,0,480,640,480,113697,0
DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,train,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m__p003,DJI_DateTime_2024_06_04_11_10_0118_lat_10.3004243_lon_105.2715983_alt_20.173m,640,480,640,480,53396,0
DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,train,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m__p000,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,0,0,640,480,149963,0
DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,train,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m__p001,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,640,0,640,480,67770,0
DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,train,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m__p002,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,0,480,640,480,113353,0
DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,train,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m__p003,DJI_DateTime_2024_06_04_11_10_0119_lat_10.3004038_lon_105.2716442_alt_20.186m,640,480,640,480,76000,0
DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,train,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m__p000,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,0,0,640,480,156332,0
DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,train,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m__p001,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,640,0,640,480,84656,0
DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,train,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m__p002,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,0,480,640,480,142071,0
DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,train,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m__p003,DJI_DateTime_2024_06_04_11_10_0120_lat_10.3003840_lon_105.2716886_alt_20.201m,640,480,640,480,35981,0
DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,train,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m__p000,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,0,0,640,480,171472,0
DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,train,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m__p001,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,640,0,640,480,87560,0
DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,train,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m__p002,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,0,480,640,480,151328,0
DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,train,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m__p003,DJI_DateTime_2024_06_04_11_10_0121_lat_10.3003641_lon_105.2717343_alt_20.211m,640,480,640,480,33171,0
DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,train,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m__p000,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,0,0,640,480,52637,0
DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,train,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m__p001,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,640,0,640,480,5973,0
DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,train,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m__p002,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,0,480,640,480,188226,0
DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,train,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m__p003,DJI_DateTime_2024_06_04_11_10_0122_lat_10.3003442_lon_105.2717796_alt_20.224m,640,480,640,480,106412,0
DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,train,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m__p000,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,0,0,640,480,37031,0
DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,train,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m__p001,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,640,0,640,480,32288,0
DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,train,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m__p002,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,0,480,640,480,114065,0
DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,train,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m__p003,DJI_DateTime_2024_06_04_11_10_0123_lat_10.3003244_lon_105.2718251_alt_20.207m,640,480,640,480,37106,0
DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,train,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m__p000,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,0,0,640,480,11533,0
DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,train,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m__p001,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,640,0,640,480,44170,0
DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,train,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m__p002,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,0,480,640,480,55377,0
DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,train,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m__p003,DJI_DateTime_2024_06_04_11_10_0124_lat_10.3003052_lon_105.2718704_alt_20.334m,640,480,640,480,14190,0
DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,train,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m__p000,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,0,0,640,480,10779,0
DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,train,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m__p001,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,640,0,640,480,6305,0
DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,train,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m__p002,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,0,480,640,480,25975,0
DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,train,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m__p003,DJI_DateTime_2024_06_04_11_10_0125_lat_10.3002852_lon_105.2719144_alt_20.273m,640,480,640,480,45942,0
DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,train,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m__p000,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,0,0,640,480,26525,0
DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,train,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m__p001,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,640,0,640,480,8351,0
DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,train,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m__p002,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,0,480,640,480,21291,0
DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,train,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m__p003,DJI_DateTime_2024_06_04_11_10_0126_lat_10.3002650_lon_105.2719594_alt_20.176m,640,480,640,480,37380,0
DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,train,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m__p000,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,0,0,640,480,54315,0
DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,train,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m__p001,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,640,0,640,480,11791,0
DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,train,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m__p002,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,0,480,640,480,5241,0
DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,train,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m__p003,DJI_DateTime_2024_06_04_11_10_0129_lat_10.3002224_lon_105.2718953_alt_20.166m,640,480,640,480,5617,0
DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,train,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m__p000,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,0,0,640,480,18502,0
DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,train,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m__p001,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,640,0,640,480,0,1
DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,train,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m__p002,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,0,480,640,480,41132,0
DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,train,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m__p003,DJI_DateTime_2024_06_04_11_10_0130_lat_10.3002426_lon_105.2718497_alt_20.213m,640,480,640,480,7525,0
DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m,train,DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m__p000,DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m,0,0,640,480,14641,0
DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m,train,DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m__p001,DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m,640,0,640,480,16693,0
DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m,train,DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m__p002,DJI_DateTime_2024_06_04_11_11_0131_lat_10.3002624_lon_105.2718033_alt_20.232m,0,480,640,480,61401,0
DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,train,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m__p000,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,0,0,640,480,59784,0
DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,train,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m__p001,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,640,0,640,480,89825,0
DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,train,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m__p002,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,0,480,640,480,13318,0
DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,train,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m__p003,DJI_DateTime_2024_06_04_11_11_0132_lat_10.3002823_lon_105.2717576_alt_20.255m,640,480,640,480,14562,0
DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,train,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m__p000,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,0,0,640,480,40191,0
DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,train,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m__p001,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,640,0,640,480,96743,0
DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,train,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m__p002,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,0,480,640,480,56086,0
DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,train,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m__p003,DJI_DateTime_2024_06_04_11_11_0133_lat_10.3003019_lon_105.2717128_alt_20.136m,640,480,640,480,72608,0
DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,train,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m__p000,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,0,0,640,480,55679,0
DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,train,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m__p001,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,640,0,640,480,44873,0
DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,train,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m__p002,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,0,480,640,480,81438,0
DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,train,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m__p003,DJI_DateTime_2024_06_04_11_11_0134_lat_10.3003219_lon_105.2716677_alt_20.182m,640,480,640,480,126599,0
DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,train,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m__p000,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,0,0,640,480,99329,0
DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,train,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m__p001,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,640,0,640,480,86245,0
DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,train,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m__p002,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,0,480,640,480,61949,0
DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,train,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m__p003,DJI_DateTime_2024_06_04_11_11_0135_lat_10.3003416_lon_105.2716226_alt_20.146m,640,480,640,480,79581,0
DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,train,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m__p000,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,0,0,640,480,86661,0
DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,train,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m__p001,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,640,0,640,480,84308,0
DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,train,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m__p002,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,0,480,640,480,110079,0
DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,train,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m__p003,DJI_DateTime_2024_06_04_11_11_0136_lat_10.3003615_lon_105.2715774_alt_20.167m,640,480,640,480,129191,0
DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,train,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m__p000,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,0,0,640,480,23333,0
DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,train,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m__p001,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,640,0,640,480,124362,0
DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,train,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m__p002,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,0,480,640,480,120859,0
DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,train,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m__p003,DJI_DateTime_2024_06_04_11_11_0137_lat_10.3003819_lon_105.2715323_alt_20.154m,640,480,640,480,137397,0
DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m__p000,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,0,0,640,480,21882,0
DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m__p001,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,640,0,640,480,174199,0
DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m__p002,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,0,480,640,480,68898,0
DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m__p003,DJI_DateTime_2024_06_04_11_11_0138_lat_10.3004013_lon_105.2714867_alt_20.183m,640,480,640,480,138845,0
DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m__p000,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,0,0,640,480,49086,0
DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m__p001,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,640,0,640,480,144191,0
DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m__p002,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,0,480,640,480,45677,0
DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,train,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m__p003,DJI_DateTime_2024_06_04_11_11_0139_lat_10.3004209_lon_105.2714416_alt_20.183m,640,480,640,480,156076,0
DJI_DateTime_2024_06_04_11_11_0140_lat_10.3004410_lon_105.2713961_alt_20.195m,train,DJI_DateTime_2024_06_04_11_11_0140_lat_10.3004410_lon_105.2713961_alt_20.195m__p000,DJI_DateTime_2024_06_04_11_11_0140_lat_10.3004410_lon_105.2713961_alt_20.195m,0,0,640,480,66106,0
DJI_DateTime_2024_06_04_11_11_0140_lat_10.3004410_lon_105.2713961_alt_20.195m,train,DJI_DateTime_2024_06_04_11_11_0140_lat_10.3004410_lon_105.2713961_alt_20.195m__p001,DJI_DateTime_2024_06_04_11_11_0140_lat_10.3004410_lon_105.2713961_alt_20.195m,640,0,640,480,185865,0
